2024-05-15 20:52:52,462 - Agent - INFO - Game: 0, Score: 0, Reward: -2, Epsilon: 1.0
2024-05-15 20:52:52,849 - Agent - INFO - Game: 1, Score: 0, Reward: 0, Epsilon: 0.995
2024-05-15 20:52:52,914 - Agent - INFO - Game: 2, Score: 0, Reward: 0, Epsilon: 0.990025
2024-05-15 20:52:53,981 - Agent - INFO - Game: 3, Score: 0, Reward: -98.0, Epsilon: 0.985074875
2024-05-15 20:52:54,611 - Agent - INFO - Game: 4, Score: 0, Reward: -40.0, Epsilon: 0.9801495006250001
2024-05-15 20:52:54,910 - Agent - INFO - Game: 5, Score: 0, Reward: -4, Epsilon: 0.9752487531218751
2024-05-15 20:52:57,571 - Agent - INFO - Game: 6, Score: 0, Reward: -191.5, Epsilon: 0.9703725093562657
2024-05-15 20:53:02,342 - Agent - INFO - Game: 7, Score: 0, Reward: -302.5, Epsilon: 0.9655206468094844
2024-05-15 20:53:02,693 - Agent - INFO - Game: 8, Score: 0, Reward: 0, Epsilon: 0.960693043575437
2024-05-15 20:53:07,535 - Agent - INFO - Game: 9, Score: 0, Reward: -374.0, Epsilon: 0.9558895783575597
2024-05-15 20:53:08,058 - Agent - INFO - Game: 10, Score: 0, Reward: 0, Epsilon: 0.9511101304657719
2024-05-15 20:53:08,637 - Agent - INFO - Game: 11, Score: 0, Reward: 0, Epsilon: 0.946354579813443
2024-05-15 20:53:09,279 - Agent - INFO - Game: 12, Score: 0, Reward: -16, Epsilon: 0.9416228069143757
2024-05-15 20:53:09,771 - Agent - INFO - Game: 13, Score: 0, Reward: -2, Epsilon: 0.9369146928798039
2024-05-15 20:53:11,105 - Agent - INFO - Game: 14, Score: 0, Reward: -55.0, Epsilon: 0.9322301194154049
2024-05-15 20:53:11,779 - Agent - INFO - Game: 15, Score: 0, Reward: 0, Epsilon: 0.9275689688183278
2024-05-15 20:53:13,467 - Agent - INFO - Game: 16, Score: 0, Reward: -65.5, Epsilon: 0.9229311239742362
2024-05-15 20:53:14,124 - Agent - INFO - Game: 17, Score: 0, Reward: 0, Epsilon: 0.918316468354365
2024-05-15 20:53:14,754 - Agent - INFO - Game: 18, Score: 0, Reward: 0, Epsilon: 0.9137248860125932
2024-05-15 20:53:15,520 - Agent - INFO - Game: 19, Score: 0, Reward: 0, Epsilon: 0.9091562615825302
2024-05-15 20:53:19,269 - Agent - INFO - Game: 20, Score: 0, Reward: -250.0, Epsilon: 0.9046104802746175
2024-05-15 20:53:20,032 - Agent - INFO - Game: 21, Score: 0, Reward: 0, Epsilon: 0.9000874278732445
2024-05-15 20:53:20,759 - Agent - INFO - Game: 22, Score: 0, Reward: 0, Epsilon: 0.8955869907338783
2024-05-15 20:53:21,678 - Agent - INFO - Game: 23, Score: 0, Reward: 0, Epsilon: 0.8911090557802088
2024-05-15 20:53:23,074 - Agent - INFO - Game: 24, Score: 0, Reward: -43.0, Epsilon: 0.8866535105013078
2024-05-15 20:53:24,072 - Agent - INFO - Game: 25, Score: 0, Reward: 0, Epsilon: 0.8822202429488013
